date,x,competetion,type,id,teams
2022-08-05,club,RLC,male,1297969,Derbyshire vs Essex
2022-08-05,club,RLC,male,1297970,Hampshire vs Worcestershire
2022-08-05,club,RLC,male,1297971,Sussex vs Gloucestershire
2022-08-05,club,HND,male,1299173,Manchester Originals vs Northern Superchargers
2022-08-05,international,T20,male,1303316,South Africa vs Ireland
2022-08-05,international,T20,male,1310902,Netherlands vs New Zealand
2022-08-05,international,ODI,male,1323292,Bangladesh vs Zimbabwe
2022-08-05,international,ODM,male,1326348,Canada vs Vanuatu
2022-08-05,international,ODM,male,1326349,Denmark vs Malaysia
2022-08-05,international,ODM,male,1326859,Uganda vs Jersey
2022-08-04,international,T20,female,1289269,Sri Lanka vs South Africa
2022-08-04,international,T20,female,1289270,New Zealand vs England
2022-08-04,club,RLC,male,1297964,Durham vs Surrey
2022-08-04,club,RLC,male,1297965,Kent vs Glamorgan
2022-08-04,club,RLC,male,1297966,Leicestershire vs Middlesex
2022-08-04,club,RLC,male,1297967,Somerset vs Nottinghamshire
2022-08-04,club,RLC,male,1297968,Yorkshire vs Lancashire
2022-08-04,club,HND,male,1299172,London Spirit vs Oval Invincibles
2022-08-04,international,T20,male,1310901,New Zealand vs Netherlands
2022-08-04,international,ODM,male,1326857,Italy vs Bermuda
2022-08-03,international,T20,female,1289267,Australia vs Pakistan
2022-08-03,international,T20,female,1289268,India vs Barbados
2022-08-03,club,HND,male,1299171,Welsh Fire vs Southern Brave
2022-08-03,international,T20,male,1303315,South Africa vs Ireland
2022-08-03,international,ODM,male,1326346,Denmark vs Singapore
2022-08-03,international,ODM,male,1326347,Canada vs Qatar
2022-08-02,international,T20,female,1289265,England vs South Africa
2022-08-02,international,T20,female,1289266,New Zealand vs Sri Lanka
2022-08-02,club,RLC,male,1297957,Derbyshire vs Glamorgan
2022-08-02,club,RLC,male,1297958,Gloucestershire vs Warwickshire
2022-08-02,club,RLC,male,1297960,Nottinghamshire vs Sussex
2022-08-02,club,RLC,male,1297961,Surrey vs Leicestershire
2022-08-02,club,RLC,male,1297962,Worcestershire vs Kent
2022-08-02,club,RLC,male,1297963,Yorkshire vs Northamptonshire
2022-08-02,international,T20,male,1317905,West Indies vs India
2022-08-02,international,T20,male,1323297,Zimbabwe vs Bangladesh
2022-08-02,international,ODM,male,1326344,Malaysia vs Singapore
2022-08-01,international,T20,male,1317904,India vs West Indies
2022-07-31,international,T20,male,1276915,South Africa vs England
2022-07-31,international,T20,female,1289263,Pakistan vs India
2022-07-31,international,T20,female,1289264,Barbados vs Australia
2022-07-31,international,ODI,male,1307479,Scotland vs New Zealand
2022-07-31,international,T20,male,1321301,Bulgaria vs Czech Republic
2022-07-31,international,T20,male,1321302,Guernsey vs France
2022-07-31,international,T20,male,1321303,Luxembourg vs Switzerland
2022-07-31,international,T20,male,1321304,Norway vs Austria
2022-07-31,international,T20,male,1323296,Zimbabwe vs Bangladesh
2022-07-31,international,ODM,male,1326342,Canada vs Malaysia
2022-07-31,international,ODM,male,1326343,Denmark vs Qatar
2022-07-30,international,T20,female,1289261,New Zealand vs South Africa
2022-07-30,international,T20,female,1289262,Sri Lanka vs England
2022-07-30,international,T20,male,1321298,Switzerland vs Czech Republic
2022-07-30,international,T20,male,1321299,Luxembourg vs Slovenia
2022-07-30,international,T20,male,1323295,Zimbabwe vs Bangladesh
2022-07-30,international,ODM,male,1326340,Denmark vs Vanuatu
2022-07-30,international,ODM,male,1326341,Singapore vs Canada
2022-07-29,international,T20,female,1289259,India vs Australia
2022-07-29,international,T20,female,1289260,Barbados vs Pakistan
2022-07-29,international,T20,male,1307478,New Zealand vs Scotland
2022-07-29,international,T20,male,1317903,India vs West Indies
2022-07-28,international,T20,male,1276914,South Africa vs England
2022-07-28,international,T20,male,1321293,Norway vs Switzerland
2022-07-28,international,T20,male,1321294,Luxembourg vs Bulgaria
2022-07-28,international,T20,male,1321295,Czech Republic vs Estonia
2022-07-28,international,T20,male,1321296,Slovenia vs Guernsey
2022-07-28,international,ODM,male,1326338,Singapore vs Qatar
2022-07-27,international,T20,male,1276913,England vs South Africa
2022-07-27,international,T20,male,1307477,New Zealand vs Scotland
2022-07-27,international,ODI,male,1317902,India vs West Indies
2022-07-27,international,T20,male,1321289,Guernsey vs Austria
2022-07-27,international,T20,male,1321290,Switzerland vs Estonia
2022-07-27,international,T20,male,1321291,Slovenia vs Bulgaria
2022-07-27,international,T20,male,1321292,France vs Norway
2022-07-26,club,CCH,male,1297762,Nottinghamshire vs Sussex
2022-07-25,club,CCH,male,1297755,Lancashire vs Kent
2022-07-25,club,CCH,male,1297756,Derbyshire vs Worcestershire
2022-07-25,club,CCH,male,1297757,Durham vs Middlesex
2022-07-25,club,CCH,male,1297758,Essex vs Somerset
2022-07-25,club,CCH,male,1297759,Yorkshire vs Hampshire
2022-07-25,club,CCH,male,1297760,Gloucestershire vs Northamptonshire
2022-07-25,club,CCH,male,1297761,Warwickshire vs Surrey
2022-07-25,international,T20,female,1301333,England vs South Africa
2022-07-25,international,T20,male,1321286,Austria vs Slovenia
2022-07-25,international,T20,male,1321287,France vs Switzerland
2022-07-25,international,T20,male,1321288,Guernsey vs Luxembourg
2022-07-24,international,ODI,male,1276912,South Africa vs England
2022-07-24,international,ODI,male,1317901,West Indies vs India
2022-07-24,international,Test,male,1320954,Sri Lanka vs Pakistan
2022-07-24,international,T20,male,1321281,Austria vs Luxembourg
2022-07-24,international,T20,male,1321282,Estonia vs Norway
2022-07-24,international,T20,male,1321283,Guernsey vs Bulgaria
2022-07-24,international,T20,male,1321284,France vs Czech Republic
2022-07-23,club,RHF,female,1297939,Southern Vipers vs Sunrisers
2022-07-23,club,RHF,female,1297940,South East Stars vs Western Storm
2022-07-23,club,RHF,female,1297941,Thunder vs Central Sparks
2022-07-23,club,RHF,female,1297942,Lightning vs Northern Diamonds
2022-07-23,international,T20,female,1301332,South Africa vs England
2022-07-23,international,T20,female,1317639,Pakistan vs Australia
2022-07-22,international,ODI,male,1276911,England vs South Africa
2022-07-22,international,T20,male,1303314,Ireland vs New Zealand
2022-07-22,international,ODI,male,1317900,India vs West Indies
2022-07-21,international,T20,female,1301331,South Africa vs England
2022-07-21,international,T20,female,1317638,Australia vs Ireland
2022-07-20,club,CCH,male,1297754,Leicestershire vs Glamorgan
2022-07-20,international,T20,male,1303313,New Zealand vs Ireland
2022-07-19,international,ODI,male,1276910,South Africa vs England
2022-07-19,club,CCH,male,1297747,Hampshire vs Gloucestershire
2022-07-19,club,CCH,male,1297748,Somerset vs Yorkshire
2022-07-19,club,CCH,male,1297749,Essex vs Surrey
2022-07-19,club,CCH,male,1297750,Kent vs Warwickshire
2022-07-19,club,CCH,male,1297751,Nottinghamshire vs Derbyshire
2022-07-19,club,CCH,male,1297752,Sussex vs Middlesex
2022-07-19,club,CCH,male,1297753,Northamptonshire vs Lancashire
2022-07-19,international,T20,female,1317637,Pakistan vs Ireland
2022-07-19,international,T20,male,1321277,Serbia vs Croatia
2022-07-19,international,T20,male,1321278,Finland vs Cyprus
2022-07-19,international,T20,male,1321279,Romania vs Sweden
2022-07-19,international,T20,male,1321280,Isle of Man vs Italy
2022-07-18,international,ODI,female,1301330,England vs South Africa
2022-07-18,international,T20,male,1303312,New Zealand vs Ireland
2022-07-18,international,T20,male,1321273,Sweden vs Greece
2022-07-18,international,T20,male,1321274,Cyprus vs Serbia
2022-07-18,international,T20,male,1321275,Croatia vs Finland
2022-07-18,international,T20,male,1321276,Isle of Man vs Turkey
2022-07-17,international,ODI,male,1276909,England vs India
2022-07-17,international,T20,female,1317636,Ireland vs Australia
2022-07-17,international,T20,male,1321481,Uganda vs Hong Kong
2022-07-17,international,T20,male,1321482,Singapore vs Jersey
2022-07-17,international,T20,male,1321483,Papua New Guinea vs United States of America
2022-07-17,international,T20,male,1321484,Zimbabwe vs Netherlands
2022-07-17,international,ODI,male,1322035,Nepal vs Scotland
2022-07-16,club,NTB,male,1297924,Yorkshire vs Lancashire
2022-07-16,club,NTB,male,1297925,Hampshire vs Somerset
2022-07-16,club,NTB,male,1297926,Hampshire vs Lancashire
2022-07-16,club,RHF,female,1297935,Central Sparks vs Northern Diamonds
2022-07-16,club,RHF,female,1297936,South East Stars vs Thunder
2022-07-16,club,RHF,female,1297937,Sunrisers vs Western Storm
2022-07-16,club,RHF,female,1297938,Southern Vipers vs Lightning
2022-07-16,international,ODI,male,1317154,West Indies vs Bangladesh
2022-07-16,international,T20,female,1317635,Pakistan vs Australia
2022-07-16,international,Test,male,1320953,Sri Lanka vs Pakistan
2022-07-16,international,T20,male,1321269,Romania vs Serbia
2022-07-16,international,T20,male,1321270,Finland vs Greece
2022-07-16,international,T20,male,1321271,Cyprus vs Turkey
2022-07-16,international,T20,male,1321272,Italy vs Croatia
2022-07-16,international,ODI,male,1322034,Namibia vs Nepal
2022-07-15,international,ODI,female,1301329,England vs South Africa
2022-07-15,international,ODI,male,1303311,New Zealand vs Ireland
2022-07-15,international,T20,male,1321265,Italy vs Sweden
2022-07-15,international,T20,male,1321266,Turkey vs Serbia
2022-07-15,international,T20,male,1321267,Croatia vs Greece
2022-07-15,international,T20,male,1321268,Romania vs Isle of Man
2022-07-15,international,T20,male,1321477,Uganda vs Jersey
2022-07-15,international,T20,male,1321478,Singapore vs Hong Kong
2022-07-15,international,T20,male,1321479,Zimbabwe vs Papua New Guinea
2022-07-15,international,T20,male,1321480,United States of America vs Netherlands
2022-07-14,international,ODI,male,1276908,England vs India
2022-07-14,international,T20,male,1321473,Netherlands vs Uganda
2022-07-14,international,T20,male,1321474,Papua New Guinea vs Hong Kong
2022-07-14,international,T20,male,1321475,Zimbabwe vs United States of America
2022-07-14,international,ODI,male,1322033,Namibia vs Scotland
2022-07-13,international,ODI,male,1317153,West Indies vs Bangladesh
2022-07-13,international,T20,male,1321261,Cyprus vs Romania
2022-07-13,international,T20,male,1321262,Croatia vs Sweden
2022-07-13,international,T20,male,1321263,Isle of Man vs Serbia
2022-07-13,international,T20,male,1321264,Finland vs Italy
2022-07-13,international,ODI,male,1322032,Scotland vs Nepal
2022-07-12,international,ODI,male,1276907,England vs India
2022-07-12,international,ODI,male,1303310,Ireland vs New Zealand
2022-07-12,international,T20,male,1321258,Cyprus vs Isle of Man
2022-07-12,international,T20,male,1321259,Finland vs Sweden
2022-07-12,international,T20,male,1321260,Romania vs Turkey
2022-07-12,international,T20,male,1321469,Zimbabwe vs Jersey
2022-07-12,international,T20,male,1321470,United States of America vs Singapore
2022-07-12,international,T20,male,1321471,Hong Kong vs Netherlands
2022-07-12,international,T20,male,1321472,Uganda vs Papua New Guinea
2022-07-11,club,CCH,male,1297738,Somerset vs Lancashire
2022-07-11,club,CCH,male,1297739,Warwickshire vs Hampshire
2022-07-11,club,CCH,male,1297740,Gloucestershire vs Essex
2022-07-11,club,CCH,male,1297741,Middlesex vs Worcestershire
2022-07-11,club,CCH,male,1297742,Derbyshire vs Durham
2022-07-11,club,CCH,male,1297743,Sussex vs Leicestershire
2022-07-11,club,CCH,male,1297744,Northamptonshire vs Kent
2022-07-11,club,CCH,male,1297745,Yorkshire vs Surrey
2022-07-11,club,CCH,male,1297746,Glamorgan vs Nottinghamshire
2022-07-11,international,ODI,female,1301328,South Africa vs England
2022-07-11,international,T20,male,1321465,Zimbabwe vs Singapore
2022-07-11,international,T20,male,1321466,Jersey vs United States of America
2022-07-11,international,T20,male,1321467,Netherlands vs Papua New Guinea
2022-07-11,international,T20,male,1321468,Hong Kong vs Uganda
2022-07-11,international,T20,male,1322010,Bhutan vs Malaysia
2022-07-11,international,ODI,male,1322031,Namibia vs Nepal
2022-07-10,international,T20,male,1276906,England vs India
2022-07-10,international,ODI,male,1303309,Ireland vs New Zealand
2022-07-10,international,ODI,male,1317152,West Indies vs Bangladesh
2022-07-10,international,T20,male,1321309,Czech Republic vs Luxembourg
2022-07-10,international,T20,male,1321310,Austria vs Czech Republic
2022-07-10,international,T20,female,1322020,Malaysia vs Singapore
2022-07-09,international,T20,male,1276905,India vs England
2022-07-09,club,NTB,male,1297923,Somerset vs Derbyshire
2022-07-09,club,RHF,female,1297931,Central Sparks vs Western Storm
2022-07-09,club,RHF,female,1297932,Northern Diamonds vs Sunrisers
2022-07-09,club,RHF,female,1297933,Thunder vs Lightning
2022-07-09,club,RHF,female,1297934,Southern Vipers vs South East Stars
2022-07-09,international,T20,male,1321307,Czech Republic vs Austria
2022-07-09,international,T20,male,1321308,Austria vs Luxembourg
2022-07-09,international,T20,male,1322009,Bhutan vs Thailand
2022-07-09,international,T20,female,1322019,Malaysia vs Singapore
2022-07-09,international,T20,male,1323551,Bulgaria vs Serbia
2022-07-09,international,T20,male,1323552,Bulgaria vs Serbia
2022-07-08,club,NTB,male,1297922,Essex vs Lancashire
2022-07-08,international,Test,male,1307302,Australia vs Sri Lanka
2022-07-08,international,T20,male,1321305,Luxembourg vs Austria
2022-07-08,international,T20,male,1321306,Luxembourg vs Czech Republic
2022-07-08,international,T20,male,1322007,Maldives vs Thailand
2022-07-08,international,T20,female,1322018,Singapore vs Malaysia
2022-07-08,international,T20,male,1323550,Bulgaria vs Serbia
2022-07-07,international,T20,male,1276904,India vs England
2022-07-07,club,NTB,male,1297921,Hampshire vs Birmingham Bears
2022-07-07,international,T20,male,1317151,Bangladesh vs West Indies
2022-07-07,international,ODI,female,1319714,India vs Sri Lanka
2022-07-07,international,T20,male,1322005,Bhutan vs Maldives
2022-07-07,international,T20,male,1322006,Thailand vs Malaysia
2022-07-06,club,NTB,male,1297920,Yorkshire vs Surrey
2022-07-06,international,T20,male,1322003,Thailand vs Bhutan
2022-07-06,international,T20,male,1322004,Maldives vs Malaysia
2022-07-04,club,IPO,male,1305433,Leinster Lightning vs Northern Knights
2022-07-04,international,ODI,female,1319713,Sri Lanka vs India
2022-07-04,international,T20,male,1320986,Spain vs Belgium
2022-07-04,international,T20,male,1320988,Portugal vs Denmark
2022-07-04,international,T20,male,1322001,Thailand vs Malaysia
2022-07-04,international,T20,male,1322002,Bhutan vs Maldives
2022-07-03,club,NTB,male,1297912,Middlesex vs Gloucestershire
2022-07-03,club,NTB,male,1297913,Glamorgan vs Kent
2022-07-03,club,NTB,male,1297914,Birmingham Bears vs Lancashire
2022-07-03,club,NTB,male,1297915,Worcestershire vs Nottinghamshire
2022-07-03,club,NTB,male,1297916,Sussex vs Hampshire
2022-07-03,club,NTB,male,1297917,Somerset vs Surrey
2022-07-03,club,NTB,male,1297918,Durham vs Derbyshire
2022-07-03,club,NTB,male,1297919,Leicestershire vs Yorkshire
2022-07-03,club,RHF,female,1297930,Thunder vs Northern Diamonds
2022-07-03,international,T20,male,1317150,West Indies vs Bangladesh
2022-07-03,international,T20,male,1320985,Israel vs Hungary
2022-07-03,international,T20,male,1320987,Gibraltar vs Malta
2022-07-03,international,T20,male,1322012,Singapore vs Papua New Guinea
2022-07-02,club,NTB,male,1297911,Essex vs Glamorgan
2022-07-02,club,RHF,female,1297927,South East Stars vs Sunrisers
2022-07-02,club,RHF,female,1297928,Western Storm vs Lightning
2022-07-02,club,RHF,female,1297929,Central Sparks vs Southern Vipers
2022-07-02,international,T20,male,1317149,Bangladesh vs West Indies
2022-07-02,international,T20,male,1320982,Belgium vs Portugal
2022-07-02,international,T20,male,1320984,Denmark vs Spain
2022-07-02,international,T20,male,1321998,Malaysia vs Bhutan
2022-07-02,international,T20,male,1322011,Singapore vs Papua New Guinea
2022-07-01,club,NTB,male,1297903,Hampshire vs Gloucestershire
2022-07-01,club,NTB,male,1297904,Birmingham Bears vs Yorkshire
2022-07-01,club,NTB,male,1297905,Kent vs Surrey
2022-07-01,club,NTB,male,1297906,Middlesex vs Somerset
2022-07-01,club,NTB,male,1297907,Worcestershire vs Lancashire
2022-07-01,club,NTB,male,1297908,Essex vs Sussex
2022-07-01,club,NTB,male,1297909,Durham vs Nottinghamshire
2022-07-01,club,NTB,male,1297910,Leicestershire vs Northamptonshire
2022-07-01,international,ODI,female,1319712,Sri Lanka vs India
2022-07-01,international,Test,male,1320741,India vs England
2022-07-01,international,T20,male,1320977,Portugal vs Spain
2022-07-01,international,T20,male,1320978,Hungary vs Gibraltar
2022-07-01,international,T20,male,1320979,Malta vs Israel
2022-07-01,international,T20,male,1320980,Belgium vs Denmark
2022-07-01,international,T20,female,1321337,Netherlands vs Namibia
2022-06-30,international,T20,male,1321313,Singapore vs Malaysia
