Sno,date,id,teamA,teamB
6365,2017-12-31,1118494,Adelaide Strikers,Brisbane Heat
6366,2017-12-31,1118550,Otago,Wellington
6367,2017-12-30,1114866,Hobart Hurricanes,Sydney Thunder
6368,2017-12-30,1118491,Sydney Sixers,Perth Scorchers
6369,2017-12-30,1118549,Central Districts,Northern Districts
6370,2017-12-29,1114865,Melbourne Renegades,Perth Scorchers
6371,2017-12-29,1115798,New Zealand,West Indies
6372,2017-12-29,1118490,Adelaide Strikers,Brisbane Heat
6373,2017-12-28,1114864,Sydney Sixers,Adelaide Strikers
6374,2017-12-28,1118548,Canterbury,Wellington
6375,2017-12-27,1114863,Brisbane Heat,Sydney Thunder
6376,2017-12-27,1118489,Melbourne Stars,Perth Scorchers
6377,2017-12-27,1118546,Central Districts,Northern Districts
6378,2017-12-26,1072308,Australia,England
6379,2017-12-26,1114862,Perth Scorchers,Melbourne Stars
6380,2017-12-26,1115797,New Zealand,West Indies
6381,2017-12-26,1118488,Melbourne Stars,Perth Scorchers
6382,2017-12-26,1118545,Otago,Canterbury
6383,2017-12-26,1122310,South Africa,Zimbabwe
6384,2017-12-24,1118543,Wellington,Auckland
6385,2017-12-24,1122731,Sri Lanka,India
6386,2017-12-23,1114860,Sydney Sixers,Perth Scorchers
6387,2017-12-23,1114861,Melbourne Renegades,Brisbane Heat
6388,2017-12-23,1115796,New Zealand,West Indies
6389,2017-12-23,1118487,Brisbane Heat,Melbourne Renegades
6390,2017-12-23,1118542,Northern Districts,Otago
6391,2017-12-22,1114859,Adelaide Strikers,Sydney Thunder
6392,2017-12-22,1118485,Melbourne Renegades,Brisbane Heat
6393,2017-12-22,1118541,Canterbury,Central Districts
6394,2017-12-22,1122730,India,Sri Lanka
6395,2017-12-21,1114858,Hobart Hurricanes,Melbourne Renegades
6396,2017-12-20,1114857,Brisbane Heat,Melbourne Stars
6397,2017-12-20,1115795,West Indies,New Zealand
6398,2017-12-20,1118540,Northern Districts,Wellington
6399,2017-12-20,1122729,India,Sri Lanka
6400,2017-12-19,1114856,Sydney Thunder,Sydney Sixers
6401,2017-12-17,1118483,Sydney Sixers,Hobart Hurricanes
6402,2017-12-17,1118484,Melbourne Renegades,Adelaide Strikers
6403,2017-12-17,1118538,Central Districts,Canterbury
6404,2017-12-17,1122728,Sri Lanka,India
6405,2017-12-16,1118482,Adelaide Strikers,Melbourne Renegades
6406,2017-12-16,1118537,Northern Districts,Auckland
6407,2017-12-16,1124690,Dolphins,Titans
6408,2017-12-15,1118480,Perth Scorchers,Brisbane Heat
6409,2017-12-14,1072307,England,Australia
6410,2017-12-14,1118535,Canterbury,Otago
6411,2017-12-13,1118534,Auckland,Central Districts
6412,2017-12-13,1122727,India,Sri Lanka
6413,2017-12-13,1124688,Warriors,Titans
6414,2017-12-12,1118478,Sydney Sixers,Perth Scorchers
6415,2017-12-12,1118479,Melbourne Stars,Sydney Thunder
6416,2017-12-12,1121290,Rangpur Riders,Dhaka Dynamites
6417,2017-12-10,1118475,Perth Scorchers,Brisbane Heat
6418,2017-12-10,1118477,Sydney Thunder,Sydney Sixers
6419,2017-12-10,1121289,Rangpur Riders,Comilla Victorians
6420,2017-12-10,1122726,India,Sri Lanka
6421,2017-12-10,1124685,Warriors,Cape Cobras
6422,2017-12-10,1124686,Dolphins,Titans
6423,2017-12-10,1124687,Lions,Knights
6424,2017-12-10,1125474,Afghanistan,Ireland
6425,2017-12-09,1115794,New Zealand,West Indies
6426,2017-12-09,1118472,Sydney Thunder,Melbourne Renegades
6427,2017-12-09,1118473,Adelaide Strikers,Hobart Hurricanes
6428,2017-12-09,1118474,Sydney Sixers,Melbourne Stars
6429,2017-12-08,1121287,Khulna Titans,Rangpur Riders
6430,2017-12-08,1121288,Dhaka Dynamites,Comilla Victorians
6431,2017-12-08,1124086,Scotland,Kenya
6432,2017-12-08,1124088,United Arab Emirates,Nepal
6433,2017-12-08,1124683,Knights,Dolphins
6434,2017-12-08,1124684,Warriors,Lions
6435,2017-12-07,1125473,Ireland,Afghanistan
6436,2017-12-06,1121285,Dhaka Dynamites,Rangpur Riders
6437,2017-12-06,1121286,Comilla Victorians,Sylhet Sixers
6438,2017-12-06,1124085,Kenya,Scotland
6439,2017-12-06,1124087,Nepal,United Arab Emirates
6440,2017-12-06,1124089,Hong Kong,Papua New Guinea
6441,2017-12-06,1124681,Cape Cobras,Knights
6442,2017-12-05,1121283,Khulna Titans,Comilla Victorians
6443,2017-12-05,1121284,Chittagong Vikings,Rajshahi Kings
6444,2017-12-05,1125472,Afghanistan,Ireland
6445,2017-12-03,1118878,South Australia,Queensland
6446,2017-12-03,1121281,Chittagong Vikings,Sylhet Sixers
6447,2017-12-03,1121282,Rangpur Riders,Khulna Titans
6448,2017-12-03,1124678,Knights,Titans
6449,2017-12-03,1124679,Warriors,Dolphins
6450,2017-12-02,1072306,Australia,England
6451,2017-12-02,1121279,Rangpur Riders,Comilla Victorians
6452,2017-12-02,1121280,Dhaka Dynamites,Rajshahi Kings
6453,2017-12-02,1122725,India,Sri Lanka
6454,2017-12-01,1115793,West Indies,New Zealand
6455,2017-12-01,1124675,Cape Cobras,Dolphins
6456,2017-12-01,1124676,Knights,Lions
6457,2017-12-01,1124677,Titans,Warriors
6458,2017-11-29,1121277,Rajshahi Kings,Chittagong Vikings
6459,2017-11-29,1121278,Comilla Victorians,Dhaka Dynamites
6460,2017-11-29,1124673,Cape Cobras,Warriors
6461,2017-11-29,1125471,Ireland,Scotland
6462,2017-11-28,1121275,Sylhet Sixers,Rangpur Riders
6463,2017-11-28,1121276,Khulna Titans,Comilla Victorians
6464,2017-11-27,1121273,Chittagong Vikings,Dhaka Dynamites
6465,2017-11-27,1121274,Khulna Titans,Rajshahi Kings
6466,2017-11-27,1123901,Nepal,Hong Kong
6467,2017-11-27,1123902,Thailand,United Arab Emirates
6468,2017-11-26,1123898,Nepal,China
6469,2017-11-26,1123899,United Arab Emirates,Malaysia
6470,2017-11-26,1123900,Hong Kong,Thailand
6471,2017-11-26,1124671,Lions,Warriors
6472,2017-11-26,1124672,Knights,Cape Cobras
6473,2017-11-25,1121271,Rajshahi Kings,Comilla Victorians
6474,2017-11-25,1121272,Chittagong Vikings,Rangpur Riders
6475,2017-11-24,1121066,Nepal,Malaysia
6476,2017-11-24,1121067,Hong Kong,United Arab Emirates
6477,2017-11-24,1121068,China,Thailand
6478,2017-11-24,1121269,Khulna Titans,Rangpur Riders
6479,2017-11-24,1121270,Chittagong Vikings,Sylhet Sixers
6480,2017-11-24,1122724,Sri Lanka,India
6481,2017-11-24,1124668,Cape Cobras,Lions
6482,2017-11-24,1124669,Warriors,Knights
6483,2017-11-23,1072305,England,Australia
6484,2017-11-23,1121063,Hong Kong,China
6485,2017-11-23,1121064,United Arab Emirates,Nepal
6486,2017-11-21,1086069,Australia,England
6487,2017-11-21,1121060,China,Malaysia
6488,2017-11-21,1121062,United Arab Emirates,Thailand
6489,2017-11-21,1121267,Rajshahi Kings,Khulna Titans
6490,2017-11-21,1121268,Rangpur Riders,Dhaka Dynamites
6491,2017-11-20,1121057,Hong Kong,Malaysia
6492,2017-11-20,1121058,United Arab Emirates,China
6493,2017-11-20,1121059,Thailand,Nepal
6494,2017-11-20,1121265,Dhaka Dynamites,Comilla Victorians
6495,2017-11-20,1121266,Rangpur Riders,Sylhet Sixers
6496,2017-11-19,1086068,England,Australia
6497,2017-11-19,1124665,Dolphins,Lions
6498,2017-11-19,1124666,Cape Cobras,Titans
6499,2017-11-18,1121263,Dhaka Dynamites,Rajshahi Kings
6500,2017-11-18,1121264,Comilla Victorians,Rangpur Riders
6501,2017-11-17,1086067,England,Australia
6502,2017-11-17,1121261,Sylhet Sixers,Rajshahi Kings
6503,2017-11-17,1121262,Chittagong Vikings,Khulna Titans
6504,2017-11-17,1124662,Titans,Warriors
6505,2017-11-17,1124664,Cape Cobras,Lions
6506,2017-11-16,1122723,India,Sri Lanka
6507,2017-11-15,1124661,Titans,Knights
6508,2017-11-14,1121257,Khulna Titans,Dhaka Dynamites
6509,2017-11-14,1121258,Chittagong Vikings,Comilla Victorians
6510,2017-11-14,1122910,Pakistan,New Zealand
6511,2017-11-13,1118870,Tasmania,Victoria
6512,2017-11-13,1118871,Queensland,New South Wales
6513,2017-11-12,1121255,Khulna Titans,Chittagong Vikings
6514,2017-11-12,1121256,Rajshahi Kings,Comilla Victorians
6515,2017-11-12,1122909,New Zealand,Pakistan
6516,2017-11-12,1124659,Dolphins,Cape Cobras
6517,2017-11-11,1121253,Rangpur Riders,Rajshahi Kings
6518,2017-11-11,1121254,Sylhet Sixers,Dhaka Dynamites
6519,2017-11-10,1124658,Warriors,Knights
6520,2017-11-09,1086066,England,Australia
6521,2017-11-09,1122908,New Zealand,Pakistan
6522,2017-11-08,1121251,Chittagong Vikings,Rangpur Riders
6523,2017-11-08,1121252,Sylhet Sixers,Khulna Titans
6524,2017-11-07,1120095,India,New Zealand
6525,2017-11-07,1121249,Chittagong Vikings,Comilla Victorians
6526,2017-11-07,1121250,Sylhet Sixers,Rajshahi Kings
6527,2017-11-05,1121247,Comilla Victorians,Sylhet Sixers
6528,2017-11-05,1121248,Dhaka Dynamites,Khulna Titans
6529,2017-11-05,1122906,New Zealand,Pakistan
6530,2017-11-04,1120094,New Zealand,India
6531,2017-11-04,1121245,Dhaka Dynamites,Sylhet Sixers
6532,2017-11-04,1121246,Rajshahi Kings,Rangpur Riders
6533,2017-11-02,1122905,Pakistan,New Zealand
6534,2017-11-01,1120093,India,New Zealand
6535,2017-10-31,1122904,New Zealand,Pakistan
6536,2017-10-29,1075508,South Africa,Bangladesh
6537,2017-10-29,1120092,India,New Zealand
6538,2017-10-29,1120293,Pakistan,Sri Lanka
6539,2017-10-29,1122887,Zimbabwe,West Indies
6540,2017-10-27,1118866,South Australia,New South Wales
6541,2017-10-27,1120292,Sri Lanka,Pakistan
6542,2017-10-26,1075507,South Africa,Bangladesh
6543,2017-10-26,1086064,Australia,England
6544,2017-10-26,1120291,Sri Lanka,Pakistan
6545,2017-10-25,1120091,New Zealand,India
6546,2017-10-23,1120290,Sri Lanka,Pakistan
6547,2017-10-22,1075506,South Africa,Bangladesh
6548,2017-10-22,1086063,England,Australia
6549,2017-10-22,1120090,India,New Zealand
6550,2017-10-21,1122886,West Indies,Zimbabwe
6551,2017-10-21,1122902,West Indies,Sri Lanka
6552,2017-10-20,1105011,Hong Kong,Afghanistan
6553,2017-10-20,1120289,Sri Lanka,Pakistan
6554,2017-10-18,1075505,South Africa,Bangladesh
6555,2017-10-18,1120288,Sri Lanka,Pakistan
6556,2017-10-16,1120287,Pakistan,Sri Lanka
6557,2017-10-15,1075504,Bangladesh,South Africa
6558,2017-10-13,1105009,Hong Kong,Nepal
6559,2017-10-13,1120286,Pakistan,Sri Lanka
6560,2017-10-10,1119502,India,Australia
6561,2017-10-08,1105008,Netherlands,Kenya
6562,2017-10-07,1119501,Australia,India
6563,2017-10-06,1075503,South Africa,Bangladesh
6564,2017-10-06,1105007,Kenya,Netherlands
6565,2017-10-06,1120285,Sri Lanka,Pakistan
6566,2017-10-01,1119500,Australia,India
6567,2017-09-29,1031675,West Indies,England
6568,2017-09-28,1075502,South Africa,Bangladesh
6569,2017-09-28,1119499,Australia,India
6570,2017-09-28,1120284,Sri Lanka,Pakistan
6571,2017-09-27,1031673,West Indies,England
6572,2017-09-25,1068580,Surrey,Lancashire
6573,2017-09-25,1068581,Somerset,Middlesex
6574,2017-09-25,1068582,Essex,Yorkshire
6575,2017-09-25,1068583,Warwickshire,Hampshire
6576,2017-09-25,1068649,Worcestershire,Durham
6577,2017-09-25,1068650,Sussex,Nottinghamshire
6578,2017-09-25,1068651,Leicestershire,Northamptonshire
6579,2017-09-25,1068652,Kent,Glamorgan
6580,2017-09-25,1068653,Derbyshire,Gloucestershire
6581,2017-09-24,1031671,England,West Indies
6582,2017-09-24,1119498,Australia,India
6583,2017-09-21,1031669,England,West Indies
6584,2017-09-21,1105002,Namibia,United Arab Emirates
6585,2017-09-21,1119497,India,Australia
6586,2017-09-19,1031667,West Indies,England
6587,2017-09-19,1068576,Warwickshire,Yorkshire
6588,2017-09-19,1068578,Middlesex,Lancashire
6589,2017-09-19,1068579,Hampshire,Essex
6590,2017-09-19,1068646,Sussex,Durham
6591,2017-09-19,1068647,Glamorgan,Gloucestershire
6592,2017-09-19,1068648,Northamptonshire,Nottinghamshire
6593,2017-09-17,1119496,India,Australia
6594,2017-09-16,1031665,West Indies,England
6595,2017-09-16,1105001,United Arab Emirates,Namibia
6596,2017-09-16,1120539,Zimbabwe,Uganda
6597,2017-09-15,1117824,Pakistan,ICC World XI
6598,2017-09-15,1120537,Tanzania,Namibia
6599,2017-09-15,1120538,Kenya,Uganda
6600,2017-09-13,1117822,Pakistan,ICC World XI
6601,2017-09-13,1118924,Kenya,Namibia
6602,2017-09-13,1118925,Zimbabwe,Uganda
6603,2017-09-12,1068572,Warwickshire,Essex
6604,2017-09-12,1068573,Surrey,Yorkshire
6605,2017-09-12,1068574,Somerset,Lancashire
6606,2017-09-12,1068575,Middlesex,Hampshire
6607,2017-09-12,1068641,Leicestershire,Worcestershire
6608,2017-09-12,1068642,Derbyshire,Sussex
6609,2017-09-12,1068643,Glamorgan,Northamptonshire
6610,2017-09-12,1068644,Gloucestershire,Kent
6611,2017-09-12,1117821,Pakistan,ICC World XI
6612,2017-09-12,1118922,Zimbabwe,Kenya
6613,2017-09-12,1118923,Tanzania,Namibia
6614,2017-09-10,1118920,Kenya,Uganda
6615,2017-09-09,1094705,St Kitts and Nevis Patriots,Trinbago Knight Riders
6616,2017-09-09,1118466,Guernsey,Germany
6617,2017-09-09,1118468,Jersey,Vanuatu
6618,2017-09-09,1118918,Tanzania,Uganda
6619,2017-09-09,1118919,Namibia,Zimbabwe
6620,2017-09-08,1118916,Uganda,Namibia
6621,2017-09-08,1118917,Tanzania,Kenya
6622,2017-09-07,1031663,West Indies,England
6623,2017-09-07,1094704,Guyana Amazon Warriors,Trinbago Knight Riders
6624,2017-09-07,1118461,Cayman Islands,Germany
6625,2017-09-07,1118462,Guernsey,Ghana
6626,2017-09-07,1118463,Italy,Vanuatu
6627,2017-09-07,1118464,Qatar,Jersey
6628,2017-09-06,1094703,Jamaica Tallawahs,Guyana Amazon Warriors
6629,2017-09-06,1109610,Sri Lanka,India
6630,2017-09-06,1118457,Guernsey,Qatar
6631,2017-09-06,1118458,Italy,Cayman Islands
6632,2017-09-06,1118459,Jersey,Ghana
6633,2017-09-06,1118460,Germany,Vanuatu
6634,2017-09-05,1068568,Surrey,Hampshire
6635,2017-09-05,1068569,Yorkshire,Middlesex
6636,2017-09-05,1068570,Lancashire,Essex
6637,2017-09-05,1068571,Somerset,Warwickshire
6638,2017-09-05,1068636,Northamptonshire,Sussex
6639,2017-09-05,1068637,Nottinghamshire,Worcestershire
6640,2017-09-05,1068638,Leicestershire,Gloucestershire
6641,2017-09-05,1068639,Derbyshire,Glamorgan
6642,2017-09-05,1068640,Durham,Kent
6643,2017-09-05,1094702,St Kitts and Nevis Patriots,Trinbago Knight Riders
6644,2017-09-04,1104285,Bangladesh,Australia
6645,2017-09-04,1118453,Germany,Jersey
6646,2017-09-04,1118454,Vanuatu,Ghana
6647,2017-09-04,1118456,Qatar,Italy
6648,2017-09-03,1094701,Barbados Tridents,St Kitts and Nevis Patriots
6649,2017-09-03,1109609,Sri Lanka,India
6650,2017-09-03,1118449,Qatar,Cayman Islands
6651,2017-09-03,1118450,Italy,Guernsey
6652,2017-09-03,1118451,Vanuatu,Jersey
6653,2017-09-02,1068428,Warwickshire,Glamorgan
6654,2017-09-02,1086736,Nottinghamshire,Hampshire
6655,2017-09-02,1086737,Nottinghamshire,Warwickshire
6656,2017-09-02,1094700,Barbados Tridents,Trinbago Knight Riders
6657,2017-09-01,1093491,Surrey Stars,Western Storm
6658,2017-09-01,1093492,Southern Vipers,Western Storm
6659,2017-09-01,1094699,Jamaica Tallawahs,Guyana Amazon Warriors
6660,2017-08-31,1094698,Barbados Tridents,St Lucia Stars
6661,2017-08-31,1109608,India,Sri Lanka
6662,2017-08-30,1094697,Jamaica Tallawahs,St Kitts and Nevis Patriots
6663,2017-08-29,1094696,Guyana Amazon Warriors,Barbados Tridents
6664,2017-08-28,1068565,Middlesex,Surrey
6665,2017-08-28,1068566,Warwickshire,Lancashire
6666,2017-08-28,1068567,Essex,Somerset
6667,2017-08-28,1068631,Glamorgan,Sussex
6668,2017-08-28,1068632,Nottinghamshire,Northamptonshire
6669,2017-08-28,1068633,Leicestershire,Kent
6670,2017-08-28,1068634,Worcestershire,Gloucestershire
6671,2017-08-28,1068635,Durham,Derbyshire
6672,2017-08-27,1104284,Bangladesh,Australia
6673,2017-08-27,1109607,Sri Lanka,India
6674,2017-08-26,1093488,Southern Vipers,Yorkshire Diamonds
6675,2017-08-26,1093489,Loughborough Lightning,Surrey Stars
6676,2017-08-26,1093490,Lancashire Thunder,Western Storm
6677,2017-08-26,1094695,Trinbago Knight Riders,Jamaica Tallawahs
6678,2017-08-25,1031661,England,West Indies
6679,2017-08-25,1068427,Surrey,Warwickshire
6680,2017-08-25,1094694,St Lucia Stars,Jamaica Tallawahs
6681,2017-08-24,1068426,Somerset,Nottinghamshire
6682,2017-08-24,1109606,Sri Lanka,India
6683,2017-08-23,1068425,Leicestershire,Glamorgan
6684,2017-08-23,1093486,Lancashire Thunder,Southern Vipers
6685,2017-08-23,1093487,Surrey Stars,Western Storm
6686,2017-08-23,1094693,St Kitts and Nevis Patriots,Trinbago Knight Riders
6687,2017-08-22,1068424,Hampshire,Derbyshire
6688,2017-08-22,1094692,St Lucia Stars,Guyana Amazon Warriors
6689,2017-08-21,1094691,St Kitts and Nevis Patriots,Jamaica Tallawahs
6690,2017-08-20,1093483,Loughborough Lightning,Lancashire Thunder
6691,2017-08-20,1093484,Surrey Stars,Southern Vipers
6692,2017-08-20,1093485,Yorkshire Diamonds,Western Storm
6693,2017-08-20,1094690,Barbados Tridents,Guyana Amazon Warriors
6694,2017-08-20,1109605,Sri Lanka,India
6695,2017-08-19,1094688,Guyana Amazon Warriors,Trinbago Knight Riders
6696,2017-08-19,1094689,St Lucia Stars,St Kitts and Nevis Patriots
6697,2017-08-19,1116060,Netherlands,United States of America
6698,2017-08-18,1068416,Surrey,Kent
6699,2017-08-18,1068417,Sussex,Essex
6700,2017-08-18,1068418,Middlesex,Glamorgan
6701,2017-08-18,1068419,Derbyshire,Worcestershire
6702,2017-08-18,1068420,Somerset,Hampshire
6703,2017-08-18,1068421,Lancashire,Warwickshire
6704,2017-08-18,1068422,Durham,Northamptonshire
6705,2017-08-18,1068423,Leicestershire,Nottinghamshire
6706,2017-08-18,1093482,Yorkshire Diamonds,Loughborough Lightning
6707,2017-08-18,1094687,Barbados Tridents,St Kitts and Nevis Patriots
6708,2017-08-18,1116061,Netherlands,Scotland
6709,2017-08-17,1031659,England,West Indies
6710,2017-08-17,1068412,Kent,Essex
6711,2017-08-17,1068413,Derbyshire,Leicestershire
6712,2017-08-17,1068414,Gloucestershire,Surrey
6713,2017-08-17,1068415,Yorkshire,Northamptonshire
6714,2017-08-17,1094686,Jamaica Tallawahs,Guyana Amazon Warriors
6715,2017-08-16,1068411,Worcestershire,Lancashire
6716,2017-08-16,1093481,Surrey Stars,Lancashire Thunder
6717,2017-08-15,1068409,Middlesex,Gloucestershire
6718,2017-08-15,1068410,Durham,Derbyshire
6719,2017-08-15,1093480,Southern Vipers,Loughborough Lightning
6720,2017-08-15,1094685,St Lucia Stars,Jamaica Tallawahs
6721,2017-08-15,1105000,Ireland,Netherlands
6722,2017-08-14,1094684,St Kitts and Nevis Patriots,Trinbago Knight Riders
6723,2017-08-14,1116056,Netherlands,Scotland
6724,2017-08-13,1068404,Nottinghamshire,Worcestershire
6725,2017-08-13,1068405,Surrey,Sussex
6726,2017-08-13,1068406,Gloucestershire,Essex
6727,2017-08-13,1068407,Durham,Warwickshire
6728,2017-08-13,1068408,Glamorgan,Somerset
6729,2017-08-13,1093479,Yorkshire Diamonds,Surrey Stars
6730,2017-08-13,1094683,St Lucia Stars,Guyana Amazon Warriors
6731,2017-08-12,1068402,Somerset,Kent
6732,2017-08-12,1068403,Yorkshire,Leicestershire
6733,2017-08-12,1093478,Loughborough Lightning,Western Storm
6734,2017-08-12,1094681,St Kitts and Nevis Patriots,St Lucia Stars
6735,2017-08-12,1094682,Barbados Tridents,Trinbago Knight Riders
6736,2017-08-12,1109604,India,Sri Lanka
6737,2017-08-11,1068395,Kent,Hampshire
6738,2017-08-11,1068396,Warwickshire,Nottinghamshire
6739,2017-08-11,1068397,Durham,Worcestershire
6740,2017-08-11,1068398,Essex,Middlesex
6741,2017-08-11,1068399,Leicestershire,Northamptonshire
6742,2017-08-11,1068400,Gloucestershire,Sussex
6743,2017-08-11,1068401,Yorkshire,Lancashire
6744,2017-08-11,1089621,North-West Warriors,Northern Knights
6745,2017-08-11,1089622,Munster Reds,Leinster Lightning
6746,2017-08-11,1093477,Yorkshire Diamonds,Lancashire Thunder
6747,2017-08-11,1094680,Guyana Amazon Warriors,Trinbago Knight Riders
6748,2017-08-10,1068393,Glamorgan,Hampshire
6749,2017-08-10,1068394,Middlesex,Sussex
6750,2017-08-10,1093476,Western Storm,Southern Vipers
6751,2017-08-10,1094679,Barbados Tridents,St Lucia Stars
6752,2017-08-09,1094678,Trinbago Knight Riders,Jamaica Tallawahs
6753,2017-08-07,1068564,Somerset,Surrey
6754,2017-08-07,1094677,St Lucia Stars,Trinbago Knight Riders
6755,2017-08-06,1068392,Surrey,Somerset
6756,2017-08-06,1068561,Yorkshire,Essex
6757,2017-08-06,1068562,Warwickshire,Middlesex
6758,2017-08-06,1068563,Lancashire,Hampshire
6759,2017-08-06,1068627,Northamptonshire,Gloucestershire
6760,2017-08-06,1068628,Durham,Leicestershire
6761,2017-08-06,1068629,Derbyshire,Nottinghamshire
6762,2017-08-06,1068630,Sussex,Worcestershire
6763,2017-08-06,1094675,St Kitts and Nevis Patriots,Guyana Amazon Warriors
6764,2017-08-06,1094676,Jamaica Tallawahs,Barbados Tridents
6765,2017-08-05,1068390,Durham,Nottinghamshire
6766,2017-08-05,1068391,Northamptonshire,Worcestershire
6767,2017-08-05,1094673,Guyana Amazon Warriors,St Kitts and Nevis Patriots
6768,2017-08-05,1094674,Barbados Tridents,Jamaica Tallawahs
6769,2017-08-04,1031443,England,South Africa
6770,2017-08-04,1068382,Lancashire,Leicestershire
6771,2017-08-04,1068383,Nottinghamshire,Derbyshire
6772,2017-08-04,1068384,Durham,Yorkshire
6773,2017-08-04,1068385,Somerset,Gloucestershire
6774,2017-08-04,1068386,Kent,Sussex
6775,2017-08-04,1068387,Glamorgan,Surrey
6776,2017-08-04,1068388,Worcestershire,Warwickshire
6777,2017-08-04,1068389,Hampshire,Essex
6778,2017-08-04,1094672,St Lucia Stars,Trinbago Knight Riders
6779,2017-08-03,1068377,Gloucestershire,Glamorgan
6780,2017-08-03,1068378,Northamptonshire,Lancashire
6781,2017-08-03,1068379,Surrey,Sussex
6782,2017-08-03,1068380,Yorkshire,Derbyshire
6783,2017-08-03,1068381,Middlesex,Hampshire
6784,2017-08-03,1109603,India,Sri Lanka
6785,2017-08-02,1068376,Nottinghamshire,Leicestershire
