Team_1,Team_1_number,Team_2,Team_2_number,Winner_team,Winner_team_number,Margin,Ground,Ground_number,Match Date,Scorecard,Match_number,Match_Type
Sri Lanka,8.0,New Zealand,5.0,New Zealand,5.0,4 wickets,Pallekele,434211.0,"Sep 3, 2019",T20I # 879,1192876.0,T20I
Sri Lanka,8.0,New Zealand,5.0,Sri Lanka,8.0,37 runs,Pallekele,434211.0,"Sep 6, 2019",T20I # 880,1192877.0,T20I
Bangladesh,25.0,Zimbabwe,9.0,Bangladesh,25.0,3 wickets,Dhaka,236761.0,"Sep 13, 2019",T20I # 881,1197140.0,T20I
Afghanistan,40.0,Zimbabwe,9.0,Afghanistan,40.0,28 runs,Dhaka,236761.0,"Sep 14, 2019",T20I # 882,1197141.0,T20I
Bangladesh,25.0,Afghanistan,40.0,Afghanistan,40.0,25 runs,Dhaka,236761.0,"Sep 15, 2019",T20I # 883,1197142.0,T20I
Bangladesh,25.0,Zimbabwe,9.0,Bangladesh,25.0,39 runs,Chattogram,56658.0,"Sep 18, 2019",T20I # 886,1197143.0,T20I
India,6.0,South Africa,3.0,India,6.0,7 wickets,Mohali,57991.0,"Sep 18, 2019",T20I # 888,1187005.0,T20I
Afghanistan,40.0,Zimbabwe,9.0,Zimbabwe,9.0,7 wickets,Chattogram,56658.0,"Sep 20, 2019",T20I # 890,1197144.0,T20I
Bangladesh,25.0,Afghanistan,40.0,Bangladesh,25.0,4 wickets,Chattogram,56658.0,"Sep 21, 2019",T20I # 892,1197145.0,T20I
India,6.0,South Africa,3.0,South Africa,3.0,9 wickets,Bengaluru,57897.0,"Sep 22, 2019",T20I # 893,1187006.0,T20I
Pakistan,7.0,Sri Lanka,8.0,Sri Lanka,8.0,64 runs,Lahore,58967.0,"Oct 5, 2019",T20I # 914,1198489.0,T20I
Pakistan,7.0,Sri Lanka,8.0,Sri Lanka,8.0,35 runs,Lahore,58967.0,"Oct 7, 2019",T20I # 922,1198490.0,T20I
Pakistan,7.0,Sri Lanka,8.0,Sri Lanka,8.0,13 runs,Lahore,58967.0,"Oct 9, 2019",T20I # 925,1198491.0,T20I
Australia,2.0,Sri Lanka,8.0,Australia,2.0,134 runs,Adelaide,56293.0,"Oct 27, 2019",T20I # 978,1183524.0,T20I
Australia,2.0,Sri Lanka,8.0,Australia,2.0,9 wickets,Brisbane,56336.0,"Oct 30, 2019",T20I # 988,1183525.0,T20I
New Zealand,5.0,England,1.0,England,1.0,7 wickets,Christchurch,58810.0,"Nov 1, 2019",T20I # 992,1187665.0,T20I
Australia,2.0,Sri Lanka,8.0,Australia,2.0,7 wickets,Melbourne,56441.0,"Nov 1, 2019",T20I # 993,1183526.0,T20I
New Zealand,5.0,England,1.0,New Zealand,5.0,21 runs,Wellington,58899.0,"Nov 3, 2019",T20I # 998,1187666.0,T20I
Australia,2.0,Pakistan,7.0,no result,,,Sydney,56544.0,"Nov 3, 2019",T20I # 999,1183527.0,T20I
India,6.0,Bangladesh,25.0,Bangladesh,25.0,7 wickets,Delhi,58040.0,"Nov 3, 2019",T20I # 1000,1187013.0,T20I
New Zealand,5.0,England,1.0,New Zealand,5.0,14 runs,Nelson,424917.0,"Nov 5, 2019",T20I # 1001,1187667.0,T20I
Australia,2.0,Pakistan,7.0,Australia,2.0,7 wickets,Canberra,56370.0,"Nov 5, 2019",T20I # 1002,1183528.0,T20I
India,6.0,Bangladesh,25.0,India,6.0,8 wickets,Rajkot,377285.0,"Nov 7, 2019",T20I # 1007,1187014.0,T20I
New Zealand,5.0,England,1.0,England,1.0,76 runs,Napier,58857.0,"Nov 8, 2019",T20I # 1008,1187668.0,T20I
Australia,2.0,Pakistan,7.0,Australia,2.0,10 wickets,Perth,1126475.0,"Nov 8, 2019",T20I # 1009,1183529.0,T20I
New Zealand,5.0,England,1.0,tied,,,Auckland,58792.0,"Nov 10, 2019",T20I # 1012,1187669.0,T20I
India,6.0,Bangladesh,25.0,India,6.0,30 runs,Nagpur,375326.0,"Nov 10, 2019",T20I # 1014,1187015.0,T20I
Afghanistan,40.0,West Indies,4.0,West Indies,4.0,30 runs,Lucknow,1070094.0,"Nov 14, 2019",T20I # 1015,1193494.0,T20I
Afghanistan,40.0,West Indies,4.0,Afghanistan,40.0,41 runs,Lucknow,1070094.0,"Nov 16, 2019",T20I # 1016,1193495.0,T20I
Afghanistan,40.0,West Indies,4.0,Afghanistan,40.0,29 runs,Lucknow,1070094.0,"Nov 17, 2019",T20I # 1017,1193496.0,T20I
India,6.0,West Indies,4.0,India,6.0,6 wickets,Hyderabad (Deccan),58142.0,"Dec 6, 2019",T20I # 1020,1187018.0,T20I
India,6.0,West Indies,4.0,West Indies,4.0,8 wickets,Thiruvananthapuram,1120086.0,"Dec 8, 2019",T20I # 1022,1187019.0,T20I
India,6.0,West Indies,4.0,India,6.0,67 runs,Mumbai,58324.0,"Dec 11, 2019",T20I # 1024,1187020.0,T20I
India,6.0,Sri Lanka,8.0,no result,,,Guwahati,680295.0,"Jan 5, 2020",T20I # 1025,1202242.0,T20I
India,6.0,Sri Lanka,8.0,India,6.0,7 wickets,Indore,58150.0,"Jan 7, 2020",T20I # 1026,1202243.0,T20I
India,6.0,Sri Lanka,8.0,India,6.0,78 runs,Pune,545380.0,"Jan 10, 2020",T20I # 1027,1202244.0,T20I
West Indies,4.0,Ireland,29.0,Ireland,29.0,4 runs,St George's,59490.0,"Jan 15, 2020",T20I # 1028,1203676.0,T20I
West Indies,4.0,Ireland,29.0,no result,,,Basseterre,59421.0,"Jan 18, 2020",T20I # 1029,1203677.0,T20I
West Indies,4.0,Ireland,29.0,West Indies,4.0,9 wickets,Basseterre,59421.0,"Jan 19, 2020",T20I # 1030,1203678.0,T20I
New Zealand,5.0,India,6.0,India,6.0,6 wickets,Auckland,58792.0,"Jan 24, 2020",T20I # 1031,1187677.0,T20I
Pakistan,7.0,Bangladesh,25.0,Pakistan,7.0,5 wickets,Lahore,58967.0,"Jan 24, 2020",T20I # 1032,1213058.0,T20I
Pakistan,7.0,Bangladesh,25.0,Pakistan,7.0,9 wickets,Lahore,58967.0,"Jan 25, 2020",T20I # 1033,1213059.0,T20I
New Zealand,5.0,India,6.0,India,6.0,7 wickets,Auckland,58792.0,"Jan 26, 2020",T20I # 1034,1187678.0,T20I
New Zealand,5.0,India,6.0,tied,,,Hamilton,58831.0,"Jan 29, 2020",T20I # 1035,1187679.0,T20I
New Zealand,5.0,India,6.0,tied,,,Wellington,58899.0,"Jan 31, 2020",T20I # 1036,1187680.0,T20I
New Zealand,5.0,India,6.0,India,6.0,7 runs,Mount Maunganui,444258.0,"Feb 2, 2020",T20I # 1037,1187681.0,T20I
South Africa,3.0,England,1.0,South Africa,3.0,1 run,East London,59098.0,"Feb 12, 2020",T20I # 1039,1185313.0,T20I
South Africa,3.0,England,1.0,England,1.0,2 runs,Durban,59089.0,"Feb 14, 2020",T20I # 1041,1185314.0,T20I
South Africa,3.0,England,1.0,England,1.0,5 wickets,Centurion,59079.0,"Feb 16, 2020",T20I # 1043,1185315.0,T20I
South Africa,3.0,Australia,2.0,Australia,2.0,107 runs,Johannesburg,59120.0,"Feb 21, 2020",T20I # 1046,1185316.0,T20I
South Africa,3.0,Australia,2.0,South Africa,3.0,12 runs,Port Elizabeth,59159.0,"Feb 23, 2020",T20I # 1052,1185317.0,T20I
South Africa,3.0,Australia,2.0,Australia,2.0,97 runs,Cape Town,59068.0,"Feb 26, 2020",T20I # 1065,1185318.0,T20I
Sri Lanka,8.0,West Indies,4.0,West Indies,4.0,25 runs,Pallekele,434211.0,"Mar 4, 2020",T20I # 1075,1213874.0,T20I
Afghanistan,40.0,Ireland,29.0,Afghanistan,40.0,11 runs,Greater Noida,942501.0,"Mar 6, 2020",T20I # 1077,1216416.0,T20I
Sri Lanka,8.0,West Indies,4.0,West Indies,4.0,7 wickets,Pallekele,434211.0,"Mar 6, 2020",T20I # 1078,1213875.0,T20I
Afghanistan,40.0,Ireland,29.0,Afghanistan,40.0,21 runs,Greater Noida,942501.0,"Mar 8, 2020",T20I # 1079,1216417.0,T20I
Bangladesh,25.0,Zimbabwe,9.0,Bangladesh,25.0,48 runs,Dhaka,236761.0,"Mar 9, 2020",T20I # 1082,1214670.0,T20I
Afghanistan,40.0,Ireland,29.0,tied,,,Greater Noida,942501.0,"Mar 10, 2020",T20I # 1083,1216418.0,T20I
Bangladesh,25.0,Zimbabwe,9.0,Bangladesh,25.0,9 wickets,Dhaka,236761.0,"Mar 11, 2020",T20I # 1084,1214671.0,T20I
England,1.0,Pakistan,7.0,no result,,,Manchester,57160.0,"Aug 28, 2020",T20I # 1087,1198244.0,T20I
England,1.0,Pakistan,7.0,England,1.0,5 wickets,Manchester,57160.0,"Aug 30, 2020",T20I # 1093,1198245.0,T20I
England,1.0,Pakistan,7.0,Pakistan,7.0,5 runs,Manchester,57160.0,"Sep 1, 2020",T20I # 1094,1198246.0,T20I
England,1.0,Australia,2.0,England,1.0,2 runs,Southampton,57312.0,"Sep 4, 2020",T20I # 1095,1198235.0,T20I
England,1.0,Australia,2.0,England,1.0,6 wickets,Southampton,57312.0,"Sep 6, 2020",T20I # 1096,1198236.0,T20I
England,1.0,Australia,2.0,Australia,2.0,5 wickets,Southampton,57312.0,"Sep 8, 2020",T20I # 1097,1198237.0,T20I
Pakistan,7.0,Zimbabwe,9.0,Pakistan,7.0,6 wickets,Rawalpindi,59006.0,"Nov 7, 2020",T20I # 1105,1233464.0,T20I
Pakistan,7.0,Zimbabwe,9.0,Pakistan,7.0,8 wickets,Rawalpindi,59006.0,"Nov 8, 2020",T20I # 1106,1233465.0,T20I
Pakistan,7.0,Zimbabwe,9.0,Pakistan,7.0,8 wickets,Rawalpindi,59006.0,"Nov 10, 2020",T20I # 1107,1233466.0,T20I
New Zealand,5.0,West Indies,4.0,New Zealand,5.0,5 wickets,Auckland,58792.0,"Nov 27, 2020",T20I # 1108,1233954.0,T20I
South Africa,3.0,England,1.0,England,1.0,5 wickets,Cape Town,59068.0,"Nov 27, 2020",T20I # 1109,1237122.0,T20I
New Zealand,5.0,West Indies,4.0,New Zealand,5.0,72 runs,Mount Maunganui,444258.0,"Nov 29, 2020",T20I # 1110,1233955.0,T20I
South Africa,3.0,England,1.0,England,1.0,4 wickets,Paarl,59147.0,"Nov 29, 2020",T20I # 1111,1237123.0,T20I
New Zealand,5.0,West Indies,4.0,no result,,,Mount Maunganui,444258.0,"Nov 30, 2020",T20I # 1112,1233956.0,T20I
South Africa,3.0,England,1.0,England,1.0,9 wickets,Cape Town,59068.0,"Dec 1, 2020",T20I # 1113,1237124.0,T20I
Australia,2.0,India,6.0,India,6.0,11 runs,Canberra,56370.0,"Dec 4, 2020",T20I # 1114,1223952.0,T20I
Australia,2.0,India,6.0,India,6.0,6 wickets,Sydney,56544.0,"Dec 6, 2020",T20I # 1115,1223953.0,T20I
Australia,2.0,India,6.0,Australia,2.0,12 runs,Sydney,56544.0,"Dec 8, 2020",T20I # 1116,1223954.0,T20I
New Zealand,5.0,Pakistan,7.0,New Zealand,5.0,5 wickets,Auckland,58792.0,"Dec 18, 2020",T20I # 1117,1233959.0,T20I
New Zealand,5.0,Pakistan,7.0,New Zealand,5.0,9 wickets,Hamilton,58831.0,"Dec 20, 2020",T20I # 1118,1233960.0,T20I
New Zealand,5.0,Pakistan,7.0,Pakistan,7.0,4 wickets,Napier,58857.0,"Dec 22, 2020",T20I # 1119,1233961.0,T20I
Pakistan,7.0,South Africa,3.0,Pakistan,7.0,3 runs,Lahore,58967.0,"Feb 11, 2021",T20I # 1120,1243019.0,T20I
Pakistan,7.0,South Africa,3.0,South Africa,3.0,6 wickets,Lahore,58967.0,"Feb 13, 2021",T20I # 1121,1243020.0,T20I
Pakistan,7.0,South Africa,3.0,Pakistan,7.0,4 wickets,Lahore,58967.0,"Feb 14, 2021",T20I # 1122,1243021.0,T20I
New Zealand,5.0,Australia,2.0,New Zealand,5.0,53 runs,Christchurch,58810.0,"Feb 22, 2021",T20I # 1123,1233971.0,T20I
New Zealand,5.0,Australia,2.0,New Zealand,5.0,4 runs,Dunedin,58827.0,"Feb 25, 2021",T20I # 1124,1233972.0,T20I
New Zealand,5.0,Australia,2.0,Australia,2.0,64 runs,Wellington,58899.0,"Mar 3, 2021",T20I # 1125,1233973.0,T20I
West Indies,4.0,Sri Lanka,8.0,West Indies,4.0,4 wickets,Coolidge,59497.0,"Mar 3, 2021",T20I # 1126,1252066.0,T20I
New Zealand,5.0,Australia,2.0,Australia,2.0,50 runs,Wellington,58899.0,"Mar 5, 2021",T20I # 1127,1233974.0,T20I
West Indies,4.0,Sri Lanka,8.0,Sri Lanka,8.0,43 runs,Coolidge,59497.0,"Mar 5, 2021",T20I # 1128,1252067.0,T20I
New Zealand,5.0,Australia,2.0,New Zealand,5.0,7 wickets,Wellington,58899.0,"Mar 7, 2021",T20I # 1129,1233975.0,T20I
West Indies,4.0,Sri Lanka,8.0,West Indies,4.0,3 wickets,Coolidge,59497.0,"Mar 7, 2021",T20I # 1130,1252068.0,T20I
India,6.0,England,1.0,England,1.0,8 wickets,Ahmedabad,57851.0,"Mar 12, 2021",T20I # 1131,1243388.0,T20I
India,6.0,England,1.0,India,6.0,7 wickets,Ahmedabad,57851.0,"Mar 14, 2021",T20I # 1132,1243389.0,T20I
India,6.0,England,1.0,England,1.0,8 wickets,Ahmedabad,57851.0,"Mar 16, 2021",T20I # 1133,1243390.0,T20I
Afghanistan,40.0,Zimbabwe,9.0,Afghanistan,40.0,48 runs,Abu Dhabi,59396.0,"Mar 17, 2021",T20I # 1134,1252058.0,T20I
India,6.0,England,1.0,India,6.0,8 runs,Ahmedabad,57851.0,"Mar 18, 2021",T20I # 1135,1243391.0,T20I
Afghanistan,40.0,Zimbabwe,9.0,Afghanistan,40.0,45 runs,Abu Dhabi,59396.0,"Mar 19, 2021",T20I # 1136,1252059.0,T20I
Afghanistan,40.0,Zimbabwe,9.0,Afghanistan,40.0,47 runs,Abu Dhabi,59396.0,"Mar 20, 2021",T20I # 1137,1252060.0,T20I
India,6.0,England,1.0,India,6.0,36 runs,Ahmedabad,57851.0,"Mar 20, 2021",T20I # 1138,1243392.0,T20I
New Zealand,5.0,Bangladesh,25.0,New Zealand,5.0,66 runs,Hamilton,58831.0,"Mar 28, 2021",T20I # 1139,1233979.0,T20I
New Zealand,5.0,Bangladesh,25.0,New Zealand,5.0,28 runs,Napier,58857.0,"Mar 30, 2021",T20I # 1140,1233980.0,T20I
New Zealand,5.0,Bangladesh,25.0,New Zealand,5.0,65 runs,Auckland,58792.0,"Apr 1, 2021",T20I # 1141,1233981.0,T20I
South Africa,3.0,Pakistan,7.0,Pakistan,7.0,4 wickets,Johannesburg,59120.0,"Apr 10, 2021",T20I # 1145,1251575.0,T20I
